pos,corr_resp,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,thisRow.t,notes,trial.started,fixation.started,line1.started,line2.started,line3.started,line4.started,fixation.stopped,probe.started,key_resp.started,trial.stopped,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.duration,participant,session,date,expName,psychopyVersion,frameRate,expStart
-50,x,0,0,0,0,,,,,0.0421193,,0.0298392,0.0421193,1.0091295,1.0091295,1.0091295,1.0091295,1.0420361,2.0099066,2.0099066,3.0989851,x,1,1.0717156,None,568810,1,2024-10-11_19h04.27.544,MotorSequenceLearning,2024.1.5,None,2024-10-11 19h04.31.260832 +0530
150,v,0,1,1,1,,,,,3.1112165,,3.099977,3.1112165,4.1120649,4.1120649,4.1120649,4.1120649,4.1120649,5.1134949,5.1134949,5.4151282,v,1,0.2895264,None,568810,1,2024-10-11_19h04.27.544,MotorSequenceLearning,2024.1.5,None,2024-10-11 19h04.31.260832 +0530
50,c,0,2,2,2,,,,,5.4302709,,5.4158315,5.4302709,6.4315491,6.4315491,6.4315491,6.4315491,6.4315491,7.4157171,7.4157171,7.6668834,c,1,0.2437183,None,568810,1,2024-10-11_19h04.27.544,MotorSequenceLearning,2024.1.5,None,2024-10-11 19h04.31.260832 +0530
-150,z,0,3,3,3,,,,,7.7488805,,7.6676583,7.7488805,8.667445,8.667445,8.667445,8.667445,8.7507825,9.6683979,9.6683979,9.9207825,z,1,0.2504361,None,568810,1,2024-10-11_19h04.27.544,MotorSequenceLearning,2024.1.5,None,2024-10-11 19h04.31.260832 +0530
-50,x,1,0,4,0,,,,,9.9352317,,9.9214209,9.9352317,10.9364514,10.9364514,10.9364514,10.9364514,10.9364514,11.9205355,11.9205355,12.4060405,x,1,0.4762011,None,568810,1,2024-10-11_19h04.27.544,MotorSequenceLearning,2024.1.5,None,2024-10-11 19h04.31.260832 +0530
150,v,1,1,5,1,,,,,12.4214589,,12.4068064,12.4214589,13.4058935,13.4058935,13.4058935,13.4058935,13.4228606,14.4070081,14.4070081,14.6589976,v,1,0.249403,None,568810,1,2024-10-11_19h04.27.544,MotorSequenceLearning,2024.1.5,None,2024-10-11 19h04.31.260832 +0530
50,c,1,2,6,2,,,,,14.6740183,,14.6597239,14.6740183,15.6584905,15.6584905,15.6584905,15.6584905,15.6751691,16.6602684,16.6602684,16.7941375,c,1,0.1212303,None,568810,1,2024-10-11_19h04.27.544,MotorSequenceLearning,2024.1.5,None,2024-10-11 19h04.31.260832 +0530
-150,z,1,3,7,3,,,,,16.8095316,,16.7949817,16.8095316,17.7939937,17.7939937,17.7939937,17.7939937,17.810874,18.795006,18.795006,19.0633519,z,1,0.2665479,None,568810,1,2024-10-11_19h04.27.544,MotorSequenceLearning,2024.1.5,None,2024-10-11 19h04.31.260832 +0530
-50,x,2,0,8,0,,,,,19.0786642,,19.0642507,19.0786642,20.0631826,20.0631826,20.0631826,20.0631826,20.0800233,21.0650386,21.0650386,21.0990465,x,1,0.0267296,None,568810,1,2024-10-11_19h04.27.544,MotorSequenceLearning,2024.1.5,None,2024-10-11 19h04.31.260832 +0530
150,v,2,1,9,1,,,,,21.1142987,,21.0997253,21.1142987,22.099029,22.099029,22.099029,22.099029,22.1161401,23.1003034,23.1003034,23.734942,v,1,0.6192421,None,568810,1,2024-10-11_19h04.27.544,MotorSequenceLearning,2024.1.5,None,2024-10-11 19h04.31.260832 +0530
50,c,2,2,10,2,,,,,23.7505894,,23.7355722,23.7505894,24.7354672,24.7354672,24.7354672,24.7354672,24.7519342,25.7363488,25.7363488,26.0375116,c,1,0.2874877,None,568810,1,2024-10-11_19h04.27.544,MotorSequenceLearning,2024.1.5,None,2024-10-11 19h04.31.260832 +0530
-150,z,2,3,11,3,,,,,26.0527223,,26.0381524,26.0527223,27.0380697,27.0380697,27.0380697,27.0380697,27.0542627,28.0383848,28.0383848,28.2902279,z,1,0.2365663,None,568810,1,2024-10-11_19h04.27.544,MotorSequenceLearning,2024.1.5,None,2024-10-11 19h04.31.260832 +0530
-50,x,3,0,12,0,,,,,28.3053446,,28.2908647,28.3053446,29.2901897,29.2901897,29.2901897,29.2901897,29.3068296,30.2914583,30.2914583,30.5428162,x,1,0.2446995,None,568810,1,2024-10-11_19h04.27.544,MotorSequenceLearning,2024.1.5,None,2024-10-11 19h04.31.260832 +0530
150,v,3,1,13,1,,,,,30.5580521,,30.5436617,30.5580521,31.5596659,31.5596659,31.5596659,31.5596659,31.5596659,32.5434868,32.5434868,32.6619833,v,1,0.1161664,None,568810,1,2024-10-11_19h04.27.544,MotorSequenceLearning,2024.1.5,None,2024-10-11 19h04.31.260832 +0530
50,c,3,2,14,2,,,,,32.6773841,,32.6626783,32.6773841,33.6614965,33.6614965,33.6614965,33.6614965,33.6784186,34.6623612,34.6623612,34.9639641,c,1,0.2996531,None,568810,1,2024-10-11_19h04.27.544,MotorSequenceLearning,2024.1.5,None,2024-10-11 19h04.31.260832 +0530
-150,z,3,3,15,3,,,,,34.9795726,,34.9646022,34.9795726,35.9640807,35.9640807,35.9640807,35.9640807,35.981117,36.965224,36.965224,37.2168351,z,1,0.2440803,None,568810,1,2024-10-11_19h04.27.544,MotorSequenceLearning,2024.1.5,None,2024-10-11 19h04.31.260832 +0530
-50,x,4,0,16,0,,,,,37.2319661,,37.2174738,37.2319661,38.216268,38.216268,38.216268,38.216268,38.2331067,39.2174844,39.2174844,40.0196068,x,1,0.792518,None,568810,1,2024-10-11_19h04.27.544,MotorSequenceLearning,2024.1.5,None,2024-10-11 19h04.31.260832 +0530
150,v,4,1,17,1,,,,,40.0352494,,40.0203833,40.0352494,41.0195677,41.0195677,41.0195677,41.0195677,41.0364061,42.0208517,42.0208517,42.7558633,v,1,0.7302044,None,568810,1,2024-10-11_19h04.27.544,MotorSequenceLearning,2024.1.5,None,2024-10-11 19h04.31.260832 +0530
50,c,4,2,18,2,,,,,42.7715884,,42.756551,42.7715884,43.7558478,43.7558478,43.7558478,43.7558478,43.7725467,44.7569944,44.7569944,45.292123,c,1,0.5230649,None,568810,1,2024-10-11_19h04.27.544,MotorSequenceLearning,2024.1.5,None,2024-10-11 19h04.31.260832 +0530
-150,z,4,3,19,3,,,,,45.3076006,,45.2927611,45.3076006,46.2918568,46.2918568,46.2918568,46.2918568,46.3087281,47.2933096,47.2933096,47.511088,z,1,0.2022133,None,568810,1,2024-10-11_19h04.27.544,MotorSequenceLearning,2024.1.5,None,2024-10-11 19h04.31.260832 +0530
-50,x,5,0,20,0,,,,,47.5264284,,47.5118083,47.5264284,48.5112063,48.5112063,48.5112063,48.5112063,48.5279414,49.512281,49.512281,49.8308525,x,1,0.3050117,None,568810,1,2024-10-11_19h04.27.544,MotorSequenceLearning,2024.1.5,None,2024-10-11 19h04.31.260832 +0530
150,v,5,1,21,1,,,,,49.846032,,49.8315333,49.846032,50.8301817,50.8301817,50.8301817,50.8301817,50.8472996,51.8317713,51.8317713,52.1163417,v,1,0.2725606,None,568810,1,2024-10-11_19h04.27.544,MotorSequenceLearning,2024.1.5,None,2024-10-11 19h04.31.260832 +0530
50,c,5,2,22,2,,,,,52.131788,,52.1170333,52.131788,53.1166478,53.1166478,53.1166478,53.1166478,53.1328812,54.1174059,54.1174059,54.3859591,c,1,0.2655173,None,568810,1,2024-10-11_19h04.27.544,MotorSequenceLearning,2024.1.5,None,2024-10-11 19h04.31.260832 +0530
-150,z,5,3,23,3,,,,,54.4011323,,54.3867955,54.4011323,55.3852161,55.3852161,55.3852161,55.3852161,55.4019582,56.3865601,56.3865601,56.6381253,z,1,0.2466655,None,568810,1,2024-10-11_19h04.27.544,MotorSequenceLearning,2024.1.5,None,2024-10-11 19h04.31.260832 +0530
-50,x,6,0,24,0,,,,,56.6535529,,56.6388067,56.6535529,57.6379499,57.6379499,57.6379499,57.6379499,57.6545342,58.6391235,58.6391235,58.9077167,x,1,0.2643288,None,568810,1,2024-10-11_19h04.27.544,MotorSequenceLearning,2024.1.5,None,2024-10-11 19h04.31.260832 +0530
150,v,6,1,25,1,,,,,58.9225385,,58.908474,58.9225385,59.9235888,59.9235888,59.9235888,59.9235888,59.9235888,60.9080715,60.9080715,61.2599344,v,1,0.3392078,None,568810,1,2024-10-11_19h04.27.544,MotorSequenceLearning,2024.1.5,None,2024-10-11 19h04.31.260832 +0530
50,c,6,2,26,2,,,,,61.2750786,,61.2607755,61.2750786,62.2595648,62.2595648,62.2595648,62.2595648,62.2766292,63.2610747,63.2610747,63.5458019,c,1,0.2684262,None,568810,1,2024-10-11_19h04.27.544,MotorSequenceLearning,2024.1.5,None,2024-10-11 19h04.31.260832 +0530
-150,z,6,3,27,3,,,,,63.5613511,,63.546501,63.5613511,64.5453658,64.5453658,64.5453658,64.5453658,64.5623916,65.5470391,65.5470391,66.3488054,z,1,0.7931159,None,568810,1,2024-10-11_19h04.27.544,MotorSequenceLearning,2024.1.5,None,2024-10-11 19h04.31.260832 +0530
-50,x,7,0,28,0,,,,,66.3643808,,66.3494892,66.3643808,67.348973,67.348973,67.348973,67.348973,67.3657647,68.3498062,68.3498062,68.5186158,x,1,0.1667863,None,568810,1,2024-10-11_19h04.27.544,MotorSequenceLearning,2024.1.5,None,2024-10-11 19h04.31.260832 +0530
150,v,7,1,29,1,,,,,68.5334691,,68.5192943,68.5334691,69.5341029,69.5341029,69.5341029,69.5341029,69.5341029,70.5189431,70.5189431,70.8201973,v,1,0.2874835,None,568810,1,2024-10-11_19h04.27.544,MotorSequenceLearning,2024.1.5,None,2024-10-11 19h04.31.260832 +0530
50,c,7,2,30,2,,,,,70.8356462,,70.8208458,70.8356462,71.8199831,71.8199831,71.8199831,71.8199831,71.8369557,72.8212228,72.8212228,73.1061715,c,1,0.2808395,None,568810,1,2024-10-11_19h04.27.544,MotorSequenceLearning,2024.1.5,None,2024-10-11 19h04.31.260832 +0530
-150,z,7,3,31,3,,,,,73.12146,,73.1070872,73.12146,74.1057574,74.1057574,74.1057574,74.1057574,74.1227553,75.1071643,75.1071643,75.4427714,z,1,0.3256039,None,568810,1,2024-10-11_19h04.27.544,MotorSequenceLearning,2024.1.5,None,2024-10-11 19h04.31.260832 +0530
-50,x,8,0,32,0,,,,,75.4573122,,75.4434645,75.4573122,76.4590932,76.4590932,76.4590932,76.4590932,76.4590932,77.4431568,77.4431568,77.6950304,x,1,0.2480608,None,568810,1,2024-10-11_19h04.27.544,MotorSequenceLearning,2024.1.5,None,2024-10-11 19h04.31.260832 +0530
150,v,8,1,33,1,,,,,77.7101742,,77.6958252,77.7101742,78.71098,78.71098,78.71098,78.71098,78.71098,79.6961243,79.6961243,79.9470268,v,1,0.2350719,None,568810,1,2024-10-11_19h04.27.544,MotorSequenceLearning,2024.1.5,None,2024-10-11 19h04.31.260832 +0530
50,c,8,2,34,2,,,,,79.9657726,,79.9476969,79.9657726,80.9468743,80.9468743,80.9468743,80.9468743,80.9800748,81.9484388,81.9484388,82.2331641,c,1,0.2774604,None,568810,1,2024-10-11_19h04.27.544,MotorSequenceLearning,2024.1.5,None,2024-10-11 19h04.31.260832 +0530
-150,z,8,3,35,3,,,,,82.2480758,,82.2338026,82.2480758,83.2325745,83.2325745,83.2325745,83.2325745,83.2498813,84.2338667,84.2338667,84.4855953,z,1,0.2497193,None,568810,1,2024-10-11_19h04.27.544,MotorSequenceLearning,2024.1.5,None,2024-10-11 19h04.31.260832 +0530
-50,x,9,0,36,0,,,,,84.5010216,,84.4863617,84.5010216,85.501651,85.501651,85.501651,85.501651,85.501651,86.4864848,86.4864848,86.7878647,x,1,0.2844176,None,568810,1,2024-10-11_19h04.27.544,MotorSequenceLearning,2024.1.5,None,2024-10-11 19h04.31.260832 +0530
150,v,9,1,37,1,,,,,86.8031195,,86.7886571,86.8031195,87.7895073,87.7895073,87.7895073,87.7895073,87.8046271,88.7957191,88.7957191,89.1235046,v,1,0.3110134,None,568810,1,2024-10-11_19h04.27.544,MotorSequenceLearning,2024.1.5,None,2024-10-11 19h04.31.260832 +0530
50,c,9,2,38,2,,,,,89.139017,,89.1243897,89.139017,90.1239983,90.1239983,90.1239983,90.1239983,90.1404308,91.1248512,91.1248512,91.4266367,c,1,0.2853007,None,568810,1,2024-10-11_19h04.27.544,MotorSequenceLearning,2024.1.5,None,2024-10-11 19h04.31.260832 +0530
-150,z,9,3,39,3,,,,,91.4417246,,91.4275134,91.4417246,92.4265273,92.4265273,92.4265273,92.4265273,92.443122,93.4276098,93.4276098,93.8293269,z,1,0.3983214,None,568810,1,2024-10-11_19h04.27.544,MotorSequenceLearning,2024.1.5,None,2024-10-11 19h04.31.260832 +0530
-50,x,10,0,40,0,,,,,93.8444815,,93.8300264,93.8444815,94.8289952,94.8289952,94.8289952,94.8289952,94.8456422,95.8302033,95.8302033,96.1814395,x,1,0.3375523,None,568810,1,2024-10-11_19h04.27.544,MotorSequenceLearning,2024.1.5,None,2024-10-11 19h04.31.260832 +0530
150,v,10,1,41,1,,,,,96.1973688,,96.1820719,96.1973688,97.1817512,97.1817512,97.1817512,97.1817512,97.198337,98.1823483,98.1823483,98.7679328,v,1,0.5713989,None,568810,1,2024-10-11_19h04.27.544,MotorSequenceLearning,2024.1.5,None,2024-10-11 19h04.31.260832 +0530
50,c,10,2,42,2,,,,,98.7830936,,98.7687166,98.7830936,99.7672039,99.7672039,99.7672039,99.7672039,99.7842909,100.768398,100.768398,101.0702328,c,1,0.2938241,None,568810,1,2024-10-11_19h04.27.544,MotorSequenceLearning,2024.1.5,None,2024-10-11 19h04.31.260832 +0530
-150,z,10,3,43,3,,,,,101.0856369,,101.0711086,101.0856369,102.0705167,102.0705167,102.0705167,102.0705167,102.08712,103.0714007,103.0714007,103.3231353,z,1,0.2500117,None,568810,1,2024-10-11_19h04.27.544,MotorSequenceLearning,2024.1.5,None,2024-10-11 19h04.31.260832 +0530
-50,x,11,0,44,0,,,,,103.338173,,103.3238309,103.338173,104.3231021,104.3231021,104.3231021,104.3231021,104.339221,105.3238631,105.3238631,105.541971,x,1,0.2058452,None,568810,1,2024-10-11_19h04.27.544,MotorSequenceLearning,2024.1.5,None,2024-10-11 19h04.31.260832 +0530
150,v,11,1,45,1,,,,,105.5570357,,105.542612,105.5570357,106.5415004,106.5415004,106.5415004,106.5415004,106.5580398,107.5427569,107.5427569,107.8275943,v,1,0.2737808,None,568810,1,2024-10-11_19h04.27.544,MotorSequenceLearning,2024.1.5,None,2024-10-11 19h04.31.260832 +0530
50,c,11,2,46,2,,,,,107.8431241,,107.828228,107.8431241,108.8275254,108.8275254,108.8275254,108.8275254,108.8443562,109.8289232,109.8289232,110.1636066,c,1,0.3241851,None,568810,1,2024-10-11_19h04.27.544,MotorSequenceLearning,2024.1.5,None,2024-10-11 19h04.31.260832 +0530
-150,z,11,3,47,3,,,,,110.1790637,,110.1644449,110.1790637,111.1636909,111.1636909,111.1636909,111.1636909,111.1808908,112.1645302,112.1645302,112.466171,z,1,0.2911566,None,568810,1,2024-10-11_19h04.27.544,MotorSequenceLearning,2024.1.5,None,2024-10-11 19h04.31.260832 +0530
-50,x,12,0,48,0,,,,,112.4817589,,112.4669,112.4817589,113.4658325,113.4658325,113.4658325,113.4658325,113.4829292,114.4671464,114.4671464,114.7854759,x,1,0.302029,None,568810,1,2024-10-11_19h04.27.544,MotorSequenceLearning,2024.1.5,None,2024-10-11 19h04.31.260832 +0530
150,v,12,1,49,1,,,,,114.8010292,,114.7862147,114.8010292,115.7862176,115.7862176,115.7862176,115.7862176,115.8022837,116.7863275,116.7863275,117.1212816,v,1,0.3177518,None,568810,1,2024-10-11_19h04.27.544,MotorSequenceLearning,2024.1.5,None,2024-10-11 19h04.31.260832 +0530
50,c,12,2,50,2,,,,,117.1368871,,117.1222249,117.1368871,118.1377223,118.1377223,118.1377223,118.1377223,118.1377223,119.122274,119.122274,119.4243333,c,1,0.293826,None,568810,1,2024-10-11_19h04.27.544,MotorSequenceLearning,2024.1.5,None,2024-10-11 19h04.31.260832 +0530
-150,z,12,3,51,3,,,,,119.4395746,,119.425058,119.4395746,120.4405395,120.4405395,120.4405395,120.4405395,120.4405395,121.4249034,121.4249034,121.7095468,z,1,0.2690695,None,568810,1,2024-10-11_19h04.27.544,MotorSequenceLearning,2024.1.5,None,2024-10-11 19h04.31.260832 +0530
-50,x,13,0,52,0,,,,,121.7250752,,121.71018,121.7250752,122.7099435,122.7099435,122.7099435,122.7099435,122.7264902,123.7105216,123.7105216,123.9792588,x,1,0.2586368,None,568810,1,2024-10-11_19h04.27.544,MotorSequenceLearning,2024.1.5,None,2024-10-11 19h04.31.260832 +0530
150,v,13,1,53,1,,,,,123.9943516,,123.9800011,123.9943516,124.9789911,124.9789911,124.9789911,124.9789911,124.9951639,125.9802124,125.9802124,126.4483702,v,1,0.4594616,None,568810,1,2024-10-11_19h04.27.544,MotorSequenceLearning,2024.1.5,None,2024-10-11 19h04.31.260832 +0530
50,c,13,2,54,2,,,,,126.4637986,,126.4491933,126.4637986,127.4484481,127.4484481,127.4484481,127.4484481,127.4648704,128.4491932,128.4491932,128.8177621,c,1,0.3549903,None,568810,1,2024-10-11_19h04.27.544,MotorSequenceLearning,2024.1.5,None,2024-10-11 19h04.31.260832 +0530
-150,z,13,3,55,3,,,,,128.8327239,,128.8186271,128.8327239,129.8182677,129.8182677,129.8182677,129.8182677,129.8345183,130.8186257,130.8186257,131.1203452,z,1,0.2899117,None,568810,1,2024-10-11_19h04.27.544,MotorSequenceLearning,2024.1.5,None,2024-10-11 19h04.31.260832 +0530
-50,x,14,0,56,0,,,,,131.1353671,,131.1209843,131.1353671,132.1196,132.1196,132.1196,132.1196,132.1368733,133.1212189,133.1212189,133.4392846,x,1,0.3135478,None,568810,1,2024-10-11_19h04.27.544,MotorSequenceLearning,2024.1.5,None,2024-10-11 19h04.31.260832 +0530
150,v,14,1,57,1,,,,,133.4546498,,133.4399262,133.4546498,134.4396354,134.4396354,134.4396354,134.4396354,134.4557676,135.4408257,135.4408257,135.8751632,v,1,0.4276586,None,568810,1,2024-10-11_19h04.27.544,MotorSequenceLearning,2024.1.5,None,2024-10-11 19h04.31.260832 +0530
50,c,14,2,58,2,,,,,135.8910434,,135.8758069,135.8910434,136.8750403,136.8750403,136.8750403,136.8750403,136.8917317,137.8765917,137.8765917,138.27795,c,1,0.3962348,None,568810,1,2024-10-11_19h04.27.544,MotorSequenceLearning,2024.1.5,None,2024-10-11 19h04.31.260832 +0530
-150,z,14,3,59,3,,,,,138.2931637,,138.2786503,138.2931637,139.2777892,139.2777892,139.2777892,139.2777892,139.2951991,140.2789584,140.2789584,140.5807795,z,1,0.2978438,None,568810,1,2024-10-11_19h04.27.544,MotorSequenceLearning,2024.1.5,None,2024-10-11 19h04.31.260832 +0530
-50,x,15,0,60,0,,,,,140.5962665,,140.5815524,140.5962665,141.5804404,141.5804404,141.5804404,141.5804404,141.5970532,142.5817323,142.5817323,142.8495619,x,1,0.252603,None,568810,1,2024-10-11_19h04.27.544,MotorSequenceLearning,2024.1.5,None,2024-10-11 19h04.31.260832 +0530
150,v,15,1,61,1,,,,,142.86529,,142.8502617,142.86529,143.8500835,143.8500835,143.8500835,143.8500835,143.8663712,144.8508743,144.8508743,145.135854,v,1,0.2740019,None,568810,1,2024-10-11_19h04.27.544,MotorSequenceLearning,2024.1.5,None,2024-10-11 19h04.31.260832 +0530
50,c,15,2,62,2,,,,,145.1511438,,145.1365043,145.1511438,146.1356653,146.1356653,146.1356653,146.1356653,146.1521683,147.1363755,147.1363755,147.4214633,c,1,0.2698312,None,568810,1,2024-10-11_19h04.27.544,MotorSequenceLearning,2024.1.5,None,2024-10-11 19h04.31.260832 +0530
-150,z,15,3,63,3,,,,,147.4368539,,147.4221001,147.4368539,148.438153,148.438153,148.438153,148.438153,148.438153,149.4224252,149.4224252,149.7241009,z,1,0.2918873,None,568810,1,2024-10-11_19h04.27.544,MotorSequenceLearning,2024.1.5,None,2024-10-11 19h04.31.260832 +0530
-50,x,16,0,64,0,,,,,149.7394729,,149.7249163,149.7394729,150.7235662,150.7235662,150.7235662,150.7235662,150.7409154,151.725581,151.725581,151.9764697,x,1,0.2416798,None,568810,1,2024-10-11_19h04.27.544,MotorSequenceLearning,2024.1.5,None,2024-10-11 19h04.31.260832 +0530
150,v,16,1,65,1,,,,,151.9918642,,151.977159,151.9918642,152.9761934,152.9761934,152.9761934,152.9761934,152.9928451,153.9776973,153.9776973,154.2622433,v,1,0.2695141,None,568810,1,2024-10-11_19h04.27.544,MotorSequenceLearning,2024.1.5,None,2024-10-11 19h04.31.260832 +0530
50,c,16,2,66,2,,,,,154.2776969,,154.2628893,154.2776969,155.262368,155.262368,155.262368,155.262368,155.2789674,156.2630533,156.2630533,156.5313112,c,1,0.2520951,None,568810,1,2024-10-11_19h04.27.544,MotorSequenceLearning,2024.1.5,None,2024-10-11 19h04.31.260832 +0530
-150,z,16,3,67,3,,,,,156.5469016,,156.5319503,156.5469016,157.5312539,157.5312539,157.5312539,157.5312539,157.5482001,158.5321089,158.5321089,158.8170837,z,1,0.2786295,None,568810,1,2024-10-11_19h04.27.544,MotorSequenceLearning,2024.1.5,None,2024-10-11 19h04.31.260832 +0530
-50,x,17,0,68,0,,,,,158.8326475,,158.8179083,158.8326475,159.8174203,159.8174203,159.8174203,159.8174203,159.8344348,160.8182596,160.8182596,161.0362657,x,1,0.2017953,None,568810,1,2024-10-11_19h04.27.544,MotorSequenceLearning,2024.1.5,None,2024-10-11 19h04.31.260832 +0530
150,v,17,1,69,1,,,,,161.0518261,,161.0369153,161.0518261,162.0360207,162.0360207,162.0360207,162.0360207,162.0529586,163.0371661,163.0371661,163.3559088,v,1,0.3060418,None,568810,1,2024-10-11_19h04.27.544,MotorSequenceLearning,2024.1.5,None,2024-10-11 19h04.31.260832 +0530
50,c,17,2,70,2,,,,,163.3709555,,163.3567324,163.3709555,164.3722424,164.3722424,164.3722424,164.3722424,164.3722424,165.3564539,165.3564539,165.608129,c,1,0.2386661,None,568810,1,2024-10-11_19h04.27.544,MotorSequenceLearning,2024.1.5,None,2024-10-11 19h04.31.260832 +0530
-150,z,17,3,71,3,,,,,165.6237538,,165.6092017,165.6237538,166.6082639,166.6082639,166.6082639,166.6082639,166.6251046,167.6087892,167.6087892,167.8769383,z,1,0.252813,None,568810,1,2024-10-11_19h04.27.544,MotorSequenceLearning,2024.1.5,None,2024-10-11 19h04.31.260832 +0530
-50,x,18,0,72,0,,,,,167.892565,,167.877663,167.892565,168.8770304,168.8770304,168.8770304,168.8770304,168.8939278,169.8781992,169.8781992,170.2296016,x,1,0.3381508,None,568810,1,2024-10-11_19h04.27.544,MotorSequenceLearning,2024.1.5,None,2024-10-11 19h04.31.260832 +0530
150,v,18,1,73,1,,,,,170.2452035,,170.2302522,170.2452035,171.2297191,171.2297191,171.2297191,171.2297191,171.2463099,172.2307188,172.2307188,172.4829761,v,1,0.2409171,None,568810,1,2024-10-11_19h04.27.544,MotorSequenceLearning,2024.1.5,None,2024-10-11 19h04.31.260832 +0530
50,c,18,2,74,2,,,,,172.4977704,,172.4837156,172.4977704,173.4987159,173.4987159,173.4987159,173.4987159,173.4987159,174.4829475,174.4829475,175.0517374,c,1,0.5552585,None,568810,1,2024-10-11_19h04.27.544,MotorSequenceLearning,2024.1.5,None,2024-10-11 19h04.31.260832 +0530
-150,z,18,3,75,3,,,,,175.0671494,,175.0523827,175.0671494,176.0516849,176.0516849,176.0516849,176.0516849,176.0684039,177.0527117,177.0527117,177.3540621,z,1,0.2860872,None,568810,1,2024-10-11_19h04.27.544,MotorSequenceLearning,2024.1.5,None,2024-10-11 19h04.31.260832 +0530
-50,x,19,0,76,0,,,,,177.3696489,,177.354711,177.3696489,178.3569838,178.3569838,178.3569838,178.3569838,178.3707247,179.3555067,179.3555067,179.623663,x,1,0.2640236,None,568810,1,2024-10-11_19h04.27.544,MotorSequenceLearning,2024.1.5,None,2024-10-11 19h04.31.260832 +0530
150,v,19,1,77,1,,,,,179.6389642,,179.62431,179.6389642,180.6243218,180.6243218,180.6243218,180.6243218,180.6402606,181.6242667,181.6242667,181.8757603,v,1,0.2468188,None,568810,1,2024-10-11_19h04.27.544,MotorSequenceLearning,2024.1.5,None,2024-10-11 19h04.31.260832 +0530
50,c,19,2,78,2,,,,,181.8916505,,181.8764041,181.8916505,182.8759783,182.8759783,182.8759783,182.8759783,182.8925666,183.8768028,183.8768028,183.9955524,c,1,0.108084,None,568810,1,2024-10-11_19h04.27.544,MotorSequenceLearning,2024.1.5,None,2024-10-11 19h04.31.260832 +0530
-150,z,19,3,79,3,,,,,184.010303,,183.9962206,184.010303,185.0119339,185.0119339,185.0119339,185.0119339,185.0119339,185.995952,185.995952,186.0471305,z,1,0.0375474,None,568810,1,2024-10-11_19h04.27.544,MotorSequenceLearning,2024.1.5,None,2024-10-11 19h04.31.260832 +0530
-50,x,20,0,80,0,,,,,186.0626829,,186.0477726,186.0626829,187.0469806,187.0469806,187.0469806,187.0469806,187.0637073,188.0485109,188.0485109,188.1997674,x,1,0.1492519,None,568810,1,2024-10-11_19h04.27.544,MotorSequenceLearning,2024.1.5,None,2024-10-11 19h04.31.260832 +0530
150,v,20,1,81,1,,,,,188.2151541,,188.200619,188.2151541,189.1995953,189.1995953,189.1995953,189.1995953,189.21621,190.2007927,190.2007927,190.4353493,v,1,0.2272821,None,568810,1,2024-10-11_19h04.27.544,MotorSequenceLearning,2024.1.5,None,2024-10-11 19h04.31.260832 +0530
50,c,20,2,82,2,,,,,190.4509192,,190.4361118,190.4509192,191.4356132,191.4356132,191.4356132,191.4356132,191.4520293,192.4364637,192.4364637,192.6878835,c,1,0.2435912,None,568810,1,2024-10-11_19h04.27.544,MotorSequenceLearning,2024.1.5,None,2024-10-11 19h04.31.260832 +0530
-150,z,20,3,83,3,,,,,192.7033068,,192.688754,192.7033068,193.6880011,193.6880011,193.6880011,193.6880011,193.7048912,194.6886992,194.6886992,194.9404228,z,1,0.2351447,None,568810,1,2024-10-11_19h04.27.544,MotorSequenceLearning,2024.1.5,None,2024-10-11 19h04.31.260832 +0530
-50,x,21,0,84,0,,,,,194.9556576,,194.9410612,194.9556576,195.9407878,195.9407878,195.9407878,195.9407878,195.9569584,196.9417099,196.9417099,197.2594534,x,1,0.3049207,None,568810,1,2024-10-11_19h04.27.544,MotorSequenceLearning,2024.1.5,None,2024-10-11 19h04.31.260832 +0530
150,v,21,1,85,1,,,,,197.2751389,,197.2601977,197.2751389,198.259805,198.259805,198.259805,198.259805,198.2761268,199.2638437,199.2638437,199.512147,v,1,0.2312249,None,568810,1,2024-10-11_19h04.27.544,MotorSequenceLearning,2024.1.5,None,2024-10-11 19h04.31.260832 +0530
50,c,21,2,86,2,,,,,199.5272693,,199.512837,199.5272693,200.5120656,200.5120656,200.5120656,200.5120656,200.5285711,201.5130996,201.5130996,201.7648978,c,1,0.239522,None,568810,1,2024-10-11_19h04.27.544,MotorSequenceLearning,2024.1.5,None,2024-10-11 19h04.31.260832 +0530
-150,z,21,3,87,3,,,,,201.7798963,,201.7655825,201.7798963,202.7644903,202.7644903,202.7644903,202.7644903,202.7811247,203.7663112,203.7663112,204.016656,z,1,0.2382858,None,568810,1,2024-10-11_19h04.27.544,MotorSequenceLearning,2024.1.5,None,2024-10-11 19h04.31.260832 +0530
-50,x,22,0,88,0,,,,,204.0330268,,204.017522,204.0330268,205.0168601,205.0168601,205.0168601,205.0168601,205.0335288,206.0181462,206.0181462,206.5033283,x,1,0.472477,None,568810,1,2024-10-11_19h04.27.544,MotorSequenceLearning,2024.1.5,None,2024-10-11 19h04.31.260832 +0530
